"","X","FIPS","ERS00","OUT10","AccessDesert.Sector.2001","AccessDesert.Sector.2002","AccessDesert.Sector.2003","AccessDesert.Sector.2004","AccessDesert.Sector.2005","AccessDesert.Sector.2006","AccessDesert.Sector.2007","AccessDesert.Sector.2008","AccessDesert.Sector.2009","AccessDesert.Sector.2010","AccessDesert.Sector.2011","AccessDesert.Sector.2012","AccessDesert.Sector.2013","AccessDesert.Sector.2014","AccessDesert.Sector.2015","AccessDesert.Sector.2016","AccessDesert.Sector.2017","AccessDesert.Sector.2018","AccessDesert.Sector.2019","AccessDesert.Sector.2000to2009","AccessDesert.Sector.2000to2009.Any","AccessDesert.Sector.2000to2009.Majority","AccessDesert.Sector.2000to2009.All","AccessDesert.Sector.2010to2019","AccessDesert.Sector.2010to2019.Any","AccessDesert.Sector.2010to2019.Majority","AccessDesert.Sector.2010to2019.All","AccessDesert.Sector.2000to2019","AccessDesert.Sector.2000to2019.Any","AccessDesert.Sector.2000to2019.Majority","AccessDesert.Sector.2000to2019.All","AccessDesert.Carnegie.2001","AccessDesert.Carnegie.2002","AccessDesert.Carnegie.2003","AccessDesert.Carnegie.2004","AccessDesert.Carnegie.2005","AccessDesert.Carnegie.2006","AccessDesert.Carnegie.2007","AccessDesert.Carnegie.2008","AccessDesert.Carnegie.2009","AccessDesert.Carnegie.2010","AccessDesert.Carnegie.2011","AccessDesert.Carnegie.2012","AccessDesert.Carnegie.2013","AccessDesert.Carnegie.2014","AccessDesert.Carnegie.2015","AccessDesert.Carnegie.2016","AccessDesert.Carnegie.2017","AccessDesert.Carnegie.2018","AccessDesert.Carnegie.2019","AccessDesert.Carnegie.2000to2009","AccessDesert.Carnegie.2000to2009.Any","AccessDesert.Carnegie.2000to2009.Majority","AccessDesert.Carnegie.2000to2009.All","AccessDesert.Carnegie.2010to2019","AccessDesert.Carnegie.2010to2019.Any","AccessDesert.Carnegie.2010to2019.Majority","AccessDesert.Carnegie.2010to2019.All","AccessDesert.Carnegie.2000to2019","AccessDesert.Carnegie.2000to2019.Any","AccessDesert.Carnegie.2000to2019.Majority","AccessDesert.Carnegie.2000to2019.All"
"2462",2462,"48287",27,534,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,7,1,1,0,5,1,1,0,12,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,7,1,1,0,5,1,1,0,12,1,1,0
"2463",2463,"48289",485,526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2464",2464,"48291",9,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2465",2465,"48293",485,526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2466",2466,"48295",512,552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2467",2467,"48297",226,529,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9,1,1,1,0,0,0,0,9,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9,1,1,1,0,0,0,0,9,1,0,0
"2468",2468,"48299",27,534,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,7,1,1,0,5,1,1,0,12,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,7,1,1,0,5,1,1,0,12,1,1,0
"2469",2469,"48301",97,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2470",2470,"48303",270,549,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,0,10,1,1,1,18,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,0,10,1,1,1,18,1,1,0
"2471",2471,"48305",270,549,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,0,10,1,1,1,18,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,0,10,1,1,1,18,1,1,0
"2472",2472,"48307",592,567,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2473",2473,"48309",283,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2474",2474,"48311",226,532,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9,1,1,1,0,0,0,0,9,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9,1,1,1,0,0,0,0,9,1,0,0
"2475",2475,"48313",387,539,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,0,10,1,1,1,16,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,0,10,1,1,1,16,1,1,0
"2476",2476,"48315",163,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2477",2477,"48317",333,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2478",2478,"48319",592,567,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2479",2479,"48321",9,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2480",2480,"48323",506,558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2481",2481,"48325",69,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2482",2482,"48327",592,561,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2483",2483,"48329",333,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2484",2484,"48331",27,535,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,7,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,7,1,0,0
"2485",2485,"48333",511,543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2486",2486,"48335",541,536,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,9,1,1,1,4,1,0,0,13,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,9,1,1,1,4,1,0,0,13,1,1,0
"2487",2487,"48337",447,463,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,6,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,6,1,0,0
"2488",2488,"48339",9,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2489",2489,"48341",444,555,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,5,1,1,0,10,1,1,1,15,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,5,1,1,0,10,1,1,1,15,1,1,0
"2490",2490,"48343",286,546,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9,1,1,1,0,0,0,0,9,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9,1,1,1,0,0,0,0,9,1,0,0
"2491",2491,"48345",627,557,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2492",2492,"48347",551,528,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,8,1,1,0,7,1,1,0,15,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,8,1,1,0,7,1,1,0,15,1,1,0
"2493",2493,"48349",42,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2494",2494,"48351",118,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2495",2495,"48353",86,536,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,9,1,1,1,4,1,0,0,13,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,9,1,1,1,4,1,0,0,13,1,1,0
"2496",2496,"48355",99,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2497",2497,"48357",512,552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2498",2498,"48359",7,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2499",2499,"48361",118,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2500",2500,"48363",102,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2501",2501,"48365",163,568,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,10,1,1,1,10,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,10,1,1,1,10,1,1,0
"2502",2502,"48367",102,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2503",2503,"48369",405,395,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,0,10,1,1,1,18,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,0,10,1,1,1,18,1,1,0
"2504",2504,"48371",610,569,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2505",2505,"48373",118,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2506",2506,"48375",7,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2507",2507,"48377",481,540,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,9,1,1,1,3,1,0,0,12,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,9,1,1,1,3,1,0,0,12,1,1,0
"2508",2508,"48379",42,556,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,10,1,1,1,10,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,10,1,1,1,10,1,1,0
"2509",2509,"48381",7,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2510",2510,"48383",333,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2511",2511,"48385",483,558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2512",2512,"48387",386,556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2513",2513,"48389",97,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2514",2514,"48391",99,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2515",2515,"48393",273,552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2516",2516,"48395",160,539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2517",2517,"48397",42,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2518",2518,"48399",193,550,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,3,1,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,3,1,0,0,4,1,0,0
"2519",2519,"48401",163,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2520",2520,"48403",551,568,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,0,10,1,1,1,18,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,0,10,1,1,1,18,1,1,0
"2521",2521,"48405",551,568,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,0,10,1,1,1,18,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,0,10,1,1,1,18,1,1,0
"2522",2522,"48407",9,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2523",2523,"48409",99,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2524",2524,"48411",35,543,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,10,1,1,1,10,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,10,1,1,1,10,1,1,0
"2525",2525,"48413",606,550,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,9,1,1,1,3,1,0,0,12,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,9,1,1,1,3,1,0,0,12,1,1,0
"2526",2526,"48415",541,536,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,9,1,1,1,4,1,0,0,13,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,9,1,1,1,4,1,0,0,13,1,1,0
"2527",2527,"48417",86,545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2528",2528,"48419",551,568,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,0,10,1,1,1,18,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,0,10,1,1,1,18,1,1,0
"2529",2529,"48421",444,555,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,5,1,1,0,10,1,1,1,15,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,5,1,1,0,10,1,1,1,15,1,1,0
"2530",2530,"48423",475,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2531",2531,"48425",102,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2532",2532,"48427",291,542,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2533",2533,"48429",632,570,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,10,1,1,1,10,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,10,1,1,1,10,1,1,0
"2534",2534,"48431",193,550,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,3,1,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,3,1,0,0,4,1,0,0
"2535",2535,"48433",644,565,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2536",2536,"48435",606,550,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,9,1,1,1,3,1,0,0,12,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,9,1,1,1,3,1,0,0,12,1,1,0
"2537",2537,"48437",419,541,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2538",2538,"48439",102,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2539",2539,"48441",86,545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2540",2540,"48443",610,569,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2541",2541,"48445",270,549,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,0,10,1,1,1,18,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,0,10,1,1,1,18,1,1,0
"2542",2542,"48447",608,570,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2543",2543,"48449",286,546,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9,1,1,1,0,0,0,0,9,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9,1,1,1,0,0,0,0,9,1,0,0
"2544",2544,"48451",193,550,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,3,1,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,3,1,0,0,4,1,0,0
"2545",2545,"48453",27,534,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,7,1,1,0,5,1,1,0,12,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,7,1,1,0,5,1,1,0,12,1,1,0
"2546",2546,"48455",387,528,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,6,1,1,0,7,1,1,0,13,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,6,1,1,0,7,1,1,0,13,1,1,0
"2547",2547,"48457",118,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2548",2548,"48459",163,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2549",2549,"48461",333,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2550",2550,"48463",506,558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2551",2551,"48465",392,566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
"2552",2552,"48467",42,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2553",2553,"48469",149,544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,19,1,1,1
